,turbine,blade1actual,blade1set,blade2actual,blade2set,blade3actual,blade3set,expected power,gearbearing int temp,power,production,gearbox bearing temp,rotor bearing 2 temp,rotor speed,state and fault,generating outboard bearing temp,hub temp,shaft bearing temp,tip speed,tip speed ratio,tower accel,wind dir,wind speed,yaw dev,Turbine,WTG-B (2.82-FDR 2A) - BLADE 1 - ACTUAL VALUE,WTG-B (2.82-FDR 2A) - BLADE 1 - SET VALUE,WTG-B (2.82-FDR 2A) - BLADE 2 - ACTUAL VALUE,WTG-B (2.82-FDR 2A) - BLADE 2 - SET VALUE,WTG-B (2.82-FDR 2A) - BLADE 3 - ACTUAL VALUE,WTG-B (2.82-FDR 2A) - BLADE 3 - SET VALUE,WTG-B (2.82-FDR 2A) - EXPECTED POWER,WTG-B (2.82-FDR 2A) - GEARBOX BEARING TEMPERATURE INTERMEDIATE SHAFT GENERATOR SIDE (ROTOR SIDE),WTG-B (2.82-FDR 2A) - POWER,WTG-B (2.82-FDR 2A) - PRODUCTION,WTG-B (2.82-FDR 2A) - GEARBOX BEARING TEMPERATURE,WTG-B (2.82-FDR 2A) - ROTOR BEARING 2 TEMPERATURE,WTG-B (2.82-FDR 2A) - ROTOR SPEED (PLC),WTG-B (2.82-FDR 2A) - STATE AND FAULT,WTG-B (2.82-FDR 2A) - GENERATOR OUTBOARD BEARING TEMPERATURE,WTG-B (2.82-FDR 2A) - HUB TEMPERATURE,WTG-B (2.82-FDR 2A) - SHAFT BEARING TEMPERATURE,WTG-B (2.82-FDR 2A) - TIP SPEED,WTG-B (2.82-FDR 2A) - TIP SPEED RATIO,WTG-B (2.82-FDR 2A) - TOWER ACCELERATION,WTG-B (2.82-FDR 2A) - WIND DIRECTION,WTG-B (2.82-FDR 2A) - WIND SPEED,WTG-B (2.82-FDR 2A) - YAW DEVIATION
12242,WTG-A,14.2266264,14.27554607,14.20777702,14.26034355,14.34423637,14.39237881,2775.197021,51.55951691,786.0817871,2784282,59.22792053,-3.700000048,10.9968214,OnLine,35.25950241,18.9118042,36.98674011,71.80766296,6.56684351,90.16093445,162,11.14111996,2.341892719,,,,,,,,,,,,,,,,,,,,,,,,
12386,WTG-A,16.07189369,16.20253372,16.06626892,16.18733025,16.19503975,16.31936646,1687.290039,54.59597015,204.0637207,2801320,61.57548904,-3.700000048,8.822722435,OnLine,37.23730087,23.97337532,40.52893829,57.89822769,7.340907097,104.5276947,174,8.046266556,6,,,,,,,,,,,,,,,,,,,,,,,,
12530,WTG-A,-0.890024483,-0.886345685,-0.90238142,-0.901547372,-0.771311522,-0.769512475,771.8276978,57.04265213,846.0992432,2814101,64.56925964,-3.700000048,9.193655968,OnLine,41.82377243,25.80937004,42.49906158,60.56216431,9.942824364,62.00659943,261,6.138418198,1,,,,,,,,,,,,,,,,,,,,,,,,
12674,WTG-A,12.30445957,12.27295303,12.20662975,12.25775051,12.42321968,12.38978577,2641.008301,52.58090973,844.8231201,2825509,58.37843323,-3.700000048,11.27145576,OnLine,27.26461411,13.08915138,34.99401855,74.71934509,7.237621784,92.81904602,114,10.35960674,0.428139597,,,,,,,,,,,,,,,,,,,,,,,,
12818,WTG-A,12.77394295,12.8381834,12.75385284,12.82298088,12.89675713,12.95501614,2796.759766,51.93268585,899.6016235,2834756,58.38279343,-3.700000048,11.37088871,OnLine,27.59395027,11.94793129,33.28042984,75.62117767,5.985467434,93.63835144,342,12.77194977,1,,,,,,,,,,,,,,,,,,,,,,,,
12962,WTG-A,-0.906537414,-0.800629318,-0.887265205,-0.815831006,-0.755696774,-0.683796108,431.8625183,50.30482101,467.5698242,2846351,57.42735672,-3.700000048,7.644756317,OnLine,20.06232071,2.982455015,28.79270744,52.47270584,10.0720005,80.429039,8,5.063090801,5,,,,,,,,,,,,,,,,,,,,,,,,
13106,WTG-A,54.04302979,54.11879349,54.02952194,54.10359192,54.16017151,54.23562622,2312.447754,45.57535172,-21.09244347,2856352,48.56955338,-3.700000048,1.946730375,RunUp,22.09999847,8.909342766,27.93604851,14.76883221,1.292814255,19.92108345,177,10.23355293,5,,,,,,,,,,,,,,,,,,,,,,,,
13250,WTG-A,2.638686895,2.577315807,2.61969924,2.562114,2.756718159,2.694149017,571.5411377,51.29999924,898.3387451,2867979,59.32350159,-3.700000048,9.853283882,OnLine,29.03128624,11.16440296,31.3890419,65.7184906,12.00111198,106.8865433,31,5.525472164,8,,,,,,,,,,,,,,,,,,,,,,,,
13394,WTG-A,4.313853741,4.211623192,4.287515163,4.196421146,4.418084145,4.328456402,1042.588745,51.79999924,713.5248413,2876132,57.18424988,-3.700000048,9.837127686,OnLine,27.19137001,14.81777763,34.14454651,65.030159,9.652023315,114.7007523,67,6.775502682,6,,,,,,,,,,,,,,,,,,,,,,,,
13538,WTG-A,13.28285599,13.36194324,13.2847662,13.34674072,13.41623211,13.47877598,2599.835693,52.23559952,774.3743286,2886641,57.97035217,-3.700000048,10.96513653,OnLine,33.19973755,17.78427315,34.50086594,70.78106689,7.0433321,73.6528244,177,10.431283,0.793579519,,,,,,,,,,,,,,,,,,,,,,,,
13682,WTG-A,85.01158905,85,84.98644257,85,85.00747681,85,2739.84668,43.03782272,-3.716662407,2900672,39.5205574,-3.700000048,0.586710155,Fault 1102,27.89166832,17.42676353,29.88458824,2.689585209,0.365077227,10.7596283,181,10.98422909,0,,,,,,,,,,,,,,,,,,,,,,,,
13826,WTG-A,23.01100159,22.94563675,23.0290966,22.93043327,23.15050125,23.06246948,2820,48.21303558,574.4556274,2906872,45.68955994,-3.700000048,10.09650898,OnLine,32.13465881,25.14514351,34.22333145,66.91709137,4.637516022,189.8147888,235,14.52812386,3.758782148,,,,,,,,,,,,,,,,,,,,,,,,
13970,WTG-A,84.99128723,85,85.00273132,85,85.02656555,85,1085.908081,32.13782501,-5.668392658,2912303,31.67220688,-3.700000048,0,Fault 1102,25.24557877,17.86823082,24.28890991,0,0,31.68422699,40,6.843859673,15.23735046,,,,,,,,,,,,,,,,,,,,,,,,
14114,WTG-A,84.99629974,85,85.00249481,85,84.99812317,85,2819.98584,39.70000076,-13.02188969,2913782,41.7633934,-3.700000048,0.395605564,External Curtailment,31.8096447,24.04150963,24.89400291,2.720798492,0,30.63107109,244,14.39662457,8.215127945,,,,,,,,,,,,,,,,,,,,,,,,
14258,WTG-A,7.415473461,7.41750288,7.397553444,7.402300835,7.525378704,7.53433609,1961.080078,58.13024521,1160.553589,2922808,65.55717468,-3.700000048,13.24387455,OnLine,29.39463043,14.91550732,35.28194427,88.38626099,10.32480335,91.60316467,126,8.531420708,4.223907948,,,,,,,,,,,,,,,,,,,,,,,,
14402,WTG-A,5.905777454,5.897666454,5.897447109,5.882464409,6.028554916,6.014499664,1803.135864,54.0678215,1294.80896,2941857,62.36872101,-3.700000048,13.03141594,OnLine,27.9961853,13.19480991,38.06639481,87.28479767,10.43890858,126.566864,22,8.266925812,6.779896259,,,,,,,,,,,,,,,,,,,,,,,,
14546,WTG-A,0.611245096,0.598092377,0.600095451,0.582890689,0.73013401,0.714925587,288.5610046,49.29999924,250.2462006,2956084,55.2775116,-3.700000048,7.462348938,OnLine,22.57929993,7.918865681,29.39010811,50.27673721,11.04983616,19.08913994,57,4.493517876,1,,,,,,,,,,,,,,,,,,,,,,,,
14690,WTG-A,16.4131031,16.45523262,16.39357376,16.44002914,16.5311985,16.57206535,2819.978271,53.33605576,818.4501953,2963233,59.89999771,-3.700000048,11.17011642,OnLine,33.76961899,18.86480904,33.79384995,71.94316864,5.633273125,60.8818512,205,13.19051361,3.210125923,,,,,,,,,,,,,,,,,,,,,,,,
14834,WTG-A,24.230196,24.25013542,24.20679855,24.23493195,24.34412956,24.36696815,85.9040451,52.19125366,-16.63525391,2975147,56.96721268,-3.700000048,0.779304683,RunUp,31.76066589,20.13977814,39.16106033,6.818279266,1.82406497,19.20196915,12,3.066815853,129,,,,,,,,,,,,,,,,,,,,,,,,
14978,WTG-A,84.98402405,85,85.01158905,85,85.01018524,85,2063.376465,19.38118172,-5.928098679,2977779,21.13898659,-3.700000048,0,Fault 1102,-5.444558144,-7.982831478,1.572263837,2.302998781,0,26.82240295,336,9.109406471,7,,,,,,,,,,,,,,,,,,,,,,,,
15122,WTG-A,8.44536972,8.471815109,8.432518959,8.456612587,8.559102058,8.588647842,1875.210571,51.66122818,845.0582275,2979947,52.19288254,-3.700000048,12.10440731,OnLine,13.1583519,2.181882858,15.72128582,79.3967514,9.643273354,68.53085327,222,8.404211044,2.071121216,,,,,,,,,,,,,,,,,,,,,,,,
15266,WTG-A,14.90623474,14.94733429,14.89298534,14.93213177,15.03437424,15.06416702,2772.686035,50.80913544,790.6604004,2994447,54.29641724,-3.700000048,11.08678722,OnLine,26.13816452,11.72273159,31.72083092,73.73454285,6.504677773,57.61683273,165,11.36579514,7,,,,,,,,,,,,,,,,,,,,,,,,
15410,WTG-A,19.93547058,19.95533752,19.91521072,19.94013405,20.05257416,20.07217026,2820,51.92586517,623.706604,3012488,58.04828262,-3.700000048,10.29404926,OnLine,28.74992943,18.84753609,37.43332291,68.49532318,4.380927086,56.08480072,338,15.55775833,0.701609194,,,,,,,,,,,,,,,,,,,,,,,,
15554,WTG-A,14.31295776,14.28111458,14.29304409,14.26591206,14.4243679,14.39794731,1958.323608,47.30399323,277.5030212,3025970,47.66149139,-3.700000048,7.790849686,OnLine,19.12374687,2.958220005,30.6150322,52.13360977,6.369416714,103.7110977,41,8.163129807,9,,,,,,,,,,,,,,,,,,,,,,,,
15698,WTG-A,1.420268655,1.450437665,1.413045049,1.435235858,1.538064361,1.567270875,335.7476501,43.29999924,260.9100647,3035992,44.11651611,-3.700000048,7.500818729,OnLine,10.08831596,-4.724964142,18.86741066,52.12405014,9.810911179,256.593811,24,5.155326843,3.470609426,,,,,,,,,,,,,,,,,,,,,,,,
15842,WTG-A,13.39418316,13.46818066,13.38046741,13.45297813,13.51317215,13.58501339,2756.990967,47.7713623,783.055542,3049492,46.8409462,-3.700000048,11.13354683,OnLine,21.75811577,4.823142052,26.83514023,73.22009277,6.756567001,105.1359024,163,10.94529438,0.794884861,,,,,,,,,,,,,,,,,,,,,,,,
15986,WTG-A,20.93152618,20.98270416,20.9328537,20.96750069,21.04907799,21.0995369,2428.328857,50.74229431,332.2600708,3055919,54.21936798,-3.700000048,8.572459221,OnLine,31.4374218,12.82344723,32.90812683,55.63558197,5.84945631,226.1859589,2,9.621005058,1.897252083,,,,,,,,,,,,,,,,,,,,,,,,
16130,WTG-A,0.609287977,1.009302974,0.611352801,0.994101286,0.716482341,1.126136184,198.4095459,47.11593246,207.8541412,3066224,51.69486237,-3.700000048,7.450289249,OnLine,18.35680389,5.268759251,29.24938011,49.8278389,12.15562248,16.08713722,-5,4.087430477,7,,,,,,,,,,,,,,,,,,,,,,,,
16274,WTG-A,12.46526146,12.46643448,12.4474287,12.45123196,12.57723808,12.58326721,2025.938354,50.92118454,758.9672852,3071231,54.55597687,-3.700000048,10.07825089,OnLine,30.70862007,13.79258442,28.21115112,66.52264404,7.707825661,56.48889923,210,8.691310883,4,,,,,,,,,,,,,,,,,,,,,,,,
16418,WTG-A,84.99637604,83.40161133,84.99362946,83.40161133,85.00147247,83.40161133,2819.35083,39.02099991,-2.310226917,3073360,43.12614441,-3.700000048,0.488100976,Fault 2289,24.05400276,14.08130169,24.85666466,1.999576569,0.168357402,30.98764992,193,13.86632061,3.764538527,,,,,,,,,,,,,,,,,,,,,,,,
16562,WTG-A,-0.904955149,-0.477389008,-0.893512428,-0.492590696,-0.78587532,-0.360555798,493.6731262,52.29999924,409.007782,3076300,59.5341301,-3.700000048,7.489630699,OnLine,32.72588348,16.79147148,32.72734451,52.46580887,9.397893906,16.11975861,342,5.297029018,0.263397217,,,,,,,,,,,,,,,,,,,,,,,,
16706,WTG-A,0.099758752,0.161523134,0.098350756,0.146321446,0.232605115,0.278356344,343.2152405,51.68880081,249.3199158,3086561,58.15188599,-3.700000048,7.477214813,OnLine,28.5151062,19.14951134,35.12786484,51.84777451,10.47651386,26.70230103,95,4.739708424,0,,,,,,,,,,,,,,,,,,,,,,,,
16850,WTG-A,85.00163269,84.83112335,84.9968338,84.83112335,84.99979401,84.83112335,2813.146484,43.29992294,-19.24929047,3097898,37.13378525,-3.700000048,0.634069562,External Curtailment,21.48881912,8.277207375,32.37137985,4.783294678,0.34264493,63.86083984,338,11.8852253,5.384921551,,,,,,,,,,,,,,,,,,,,,,,,
16994,WTG-A,84.97433472,85,84.99575043,85,84.98161316,85,2234.719238,18.27874374,-5.768403053,3104584,19.37044716,-3.700000048,0,Manual Idle,1.075318217,-0.176866993,5.788780212,0,0,30.63775444,322,9.226043701,2,,,,,,,,,,,,,,,,,,,,,,,,
17138,WTG-A,85.01544952,85,85.01543427,85,85.01651001,85,227.0193787,15.80053043,-3.435153484,3104584,15.98170853,-3.700000048,0,Manual Idle,11.82014179,10.18482971,6.325768471,0,0,3.817376614,108,4.17994976,7.208402634,,,,,,,,,,,,,,,,,,,,,,,,
17282,WTG-A,90.36793518,89,90.3985672,89,90.51281738,89,2820,17.34021187,-3.257328272,3104584,17.5307579,-3.700000048,0,Fault 2505,15.93789959,12.88544846,11.26673222,0.540844023,0,13.85445499,174,14.73780441,3.793388367,,,,,,,,,,,,,,,,,,,,,,,,
17426,WTG-A,84.98088837,85,84.98171234,85,84.97665405,85,610.1965332,22.59063911,-3.931761026,3104683,23.11626434,-3.700000048,0.214336321,Fault 1177,18.76555443,14.87031841,13.60000038,0,0,10.2843914,68,5.578418255,0.671664476,,,,,,,,,,,,,,,,,,,,,,,,
17570,WTG-A,84.97719574,85,84.97680664,85,84.9752655,85,2820,22.05878067,-5.338840961,3106224,22.33628464,-3.700000048,0,Repair,-0.754985332,-2.429868937,3.328705072,2.935212612,0,39.32185364,13,16.70472145,12,,,,,,,,,,,,,,,,,,,,,,,,
17714,WTG-A,85.02138519,85,85.02346802,85,85.00778961,85,112.1331863,9.198597908,-2.817988396,3106224,8.115010262,-3.700000048,0,Repair,-1.970355272,-1.86785841,-3.328251123,0,0,7.268419743,78,3.560086727,73,,,,,,,,,,,,,,,,,,,,,,,,
17858,WTG-A,85.02138519,85,85.02348328,85,85.00778961,85,300.0763245,7.319925308,-4.669036865,3106224,6.523272991,-3.700000048,0,Repair,0.458702922,1.999994755,-1.534233928,0,0,2.131312609,-60,4.538208008,64,,,,,,,,,,,,,,,,,,,,,,,,
18002,WTG-A,85.02138519,85,85.02345276,85,85.00778961,85,2819.619629,12.56667805,-2.230205774,3106224,12.61422253,-3.700000048,0,Repair,7.564582348,8.889924049,5.33731699,0,0,14.99468136,-131,12.53471661,134.7591705,,,,,,,,,,,,,,,,,,,,,,,,
18146,WTG-A,85.02138519,85,85.02348328,85,85.00778961,85,2726.253906,16.36028671,-1.795554519,3106224,17.02188301,-3.700000048,0,Repair,13.27391815,13.73755932,9.704107285,0,0,11.03508472,-165,10.82034111,174,,,,,,,,,,,,,,,,,,,,,,,,
18290,WTG-A,85.02138519,85,85.02348328,85,85.00778961,85,2820,15.54212952,-3.77774024,3106224,15.51818657,-3.700000048,0,Repair,11.75452137,10.08934021,10.95678043,0,0,21.52313042,52,14.19194984,42.73072052,,,,,,,,,,,,,,,,,,,,,,,,
18434,WTG-A,85.02138519,85,85.02348328,85,85.00778961,85,2198.610596,7.360042095,-3.979799509,3106224,6.267458439,-3.700000048,0,Repair,-1.62002492,-1.006582141,-0.092145354,0,0,9.785826683,37,9.052573204,32,,,,,,,,,,,,,,,,,,,,,,,,
18578,WTG-A,0.975171268,0.986272097,1.410071731,1.416176915,1.438519239,1.439524174,1737.913452,55.82028961,2233.412842,3109679,62.31965256,-3.700000048,13.07033825,OnLine,19.22138405,0.117944762,17.18446159,85.89494324,10.65830612,66.33231354,180,8.142692566,3,,,,,,,,,,,,,,,,,,,,,,,,
18722,WTG-A,90.36089325,89,90.4467392,89,90.5429306,89,2516.05835,20.24987984,-1.533755422,3115103,19.63174057,-3.700000048,0,Repair,7.749526978,5.625301361,6.798944473,0,0,51.53458023,-30,9.847696304,107,,,,,,,,,,,,,,,,,,,,,,,,
18866,WTG-A,90.36089325,89,90.4467392,89,90.5429306,89,165.2350769,10.27536774,-3.298605204,3115103,10.82517242,-3.700000048,0,Repair,6.975500107,7.671516418,6.277425289,0,0,20.36040497,174,3.88661027,99,,,,,,,,,,,,,,,,,,,,,,,,
19010,WTG-A,90.36089325,89,90.4467392,89,90.5429306,89,651.526062,13.0342226,-1.532834411,3115103,14.4919939,-3.700000048,0,Repair,15.42111206,14.99562073,11.33358955,0,0,22.38434601,-38,5.796714783,113,,,,,,,,,,,,,,,,,,,,,,,,
19154,WTG-A,90.36089325,89,90.4467392,89,90.5429306,89,1966.720459,13.19999981,-1.846688032,3115103,14.8329649,-3.700000048,0,Repair,14.9906435,13.91837025,11.64600182,0,0,12.87950325,136,8.578515053,62,,,,,,,,,,,,,,,,,,,,,,,,
19298,WTG-A,90.45249939,89,90.37755585,89,90.3452301,89,2820,36.0424118,-9.357105255,3117972,36.73656464,-3.700000048,0,Fault 2505,30.75037193,17.20077515,19.51855087,0,0,68.12137604,164,19.97106171,7.799987793,,,,,,,,,,,,,,,,,,,,,,,,
19442,WTG-A,90.45249939,89,90.37755585,89,90.3452301,89,2820,15.97206211,-6.313207626,3117972,16.31664848,-3.700000048,0,Fault 2505,9.36493206,3.100895166,10.57827568,0,0,85.18823242,11,14.68333626,3,,,,,,,,,,,,,,,,,,,,,,,,
19586,WTG-A,90.45249939,89,90.37755585,89,90.3452301,89,1999.569946,2.993010998,-8.324442863,3117972,2.609089375,-3.700000048,0,Repair,-8.348381042,-6.843228817,-3.677403688,0,0,42.82294846,8,9.187035561,0.529558063,,,,,,,,,,,,,,,,,,,,,,,,
19730,WTG-A,90.45249939,89,90.37755585,89,90.3452301,89,1881.036255,-0.524880707,-12.32285023,3117972,-0.978398144,-3.700000048,0,Repair,-9.893339157,-6.230556965,-8.538722038,0,0,35.50160217,350,8.415307045,2,,,,,,,,,,,,,,,,,,,,,,,,
19874,WTG-A,90.45249939,89,90.37755585,89,90.3452301,89,2289.488037,6.305791378,-9.005942345,3117972,6.411532402,-3.700000048,0,Repair,1.333857059,2.029846668,-2.221946955,0,0,0.190372616,260,9.262243271,6,,,,,,,,,,,,,,,,,,,,,,,,
20018,WTG-A,90.45249939,89,90.37755585,89,90.3452301,89,2816.783447,9.143778801,-7.750267029,3117972,8.967242241,-3.700000048,0,Repair,4.601003647,3.074790955,3.021769524,0,0,47.56191254,181,12.29991341,13,,,,,,,,,,,,,,,,,,,,,,,,
20162,WTG-A,91.99996948,89,91.99999237,89,91.99999237,89,2816.910156,11.47250652,-1.773466945,3117972,11.47887707,-3.700000048,0,Repair,7.018537045,6.675081253,5.146795273,0,0,3.817376614,-17,12.65743065,22.38119316,,,,,,,,,,,,,,,,,,,,,,,,
20306,WTG-A,91.99996948,89,91.99999237,89,91.99999237,89,2818.43457,14.90000057,-1.826984167,3117972,15.29502964,-3.700000048,0,Repair,11.32362461,12.27423382,9.484089851,0,0,6.596310139,-104,14.32218266,106,,,,,,,,,,,,,,,,,,,,,,,,
20450,WTG-A,91.99996948,89,91.99999237,89,91.99999237,89,1699.390503,17.21076584,-2.736284733,3117972,17.43021393,-3.700000048,0,Repair,14.63012505,14.07175636,12.65100193,0,0,3.817376614,-34,8.073116302,34,,,,,,,,,,,,,,,,,,,,,,,,
20594,WTG-A,91.99996948,89,91.99999237,89,91.99999237,89,501.4225769,17.83199692,-2.590795755,3117972,18.28964043,-3.700000048,0,Repair,15.08437157,14.92952633,13.3636198,0,0,3.817376614,62,5.319622517,60,,,,,,,,,,,,,,,,,,,,,,,,
20738,WTG-A,91.99996948,89,91.99999237,89,91.99999237,89,2819.37915,18.77912903,-2.559118509,3117972,19.27418137,-3.700000048,0,Repair,14.94867897,14.76265144,13.80115891,0,0,4.960879326,-173,12.51089573,175.2110138,,,,,,,,,,,,,,,,,,,,,,,,
20882,WTG-A,91.99996948,89,91.99999237,89,91.99999237,89,2820,15.51176357,-1.852849245,3117972,15.57717705,-3.700000048,0,Repair,11.08604336,9.858474731,11.63851833,0,0,36.89720154,13,13.71972942,13,,,,,,,,,,,,,,,,,,,,,,,,
21026,WTG-A,91.99996948,89,91.99999237,89,91.99999237,89,2820,10.84387302,-3.564556122,3117972,10.35890293,-3.700000048,0,Repair,2.99537611,3.068257093,3.533210993,0,0,33.02439499,-128,14.36645985,130,,,,,,,,,,,,,,,,,,,,,,,,
21170,WTG-A,91.99996948,89,91.99999237,89,91.99999237,89,2404.093018,13.90898228,-1.641812921,3117972,14.07117939,-3.700000048,0,Repair,9.680301666,9.761253357,7.400000095,0,0,31.63928986,165,9.562425613,163,,,,,,,,,,,,,,,,,,,,,,,,
21314,WTG-A,91.99996948,89,91.99999237,89,91.99999237,89,2819.996826,16.80207443,-1.572794795,3117972,17.24176216,-3.700000048,0,Repair,14.81621647,13.99468327,11.48326397,0,0,116.880867,110,13.6809721,107,,,,,,,,,,,,,,,,,,,,,,,,
21458,WTG-A,91.99996948,89,91.99999237,89,91.99999237,89,1200,17.86115456,-2.51477313,3117972,18.42858887,-3.700000048,0,Repair,16.40418434,16.8600769,14.15812588,0,0,144.5837708,169,27.93092918,162,,,,,,,,,,,,,,,,,,,,,,,,
21602,WTG-A,91.99996948,89,91.99999237,89,91.99999237,89,2820,19.12982368,-2.681662083,3117972,19.49389267,-3.700000048,0,Repair,17.00446892,14.04234314,16.56861687,0,0,37.0430603,13,19.53126526,310.6417542,,,,,,,,,,,,,,,,,,,,,,,,
21746,WTG-A,91.99996948,89,91.99999237,89,91.99999237,89,7.273275375,7.936664581,-4.248737335,3117972,6.757516861,-3.700000048,0,Repair,-1.732575178,1.024321437,-0.301644921,0,0,3.817376614,66,0.878784359,257,,,,,,,,,,,,,,,,,,,,,,,,
21890,WTG-A,91.99996948,89,91.99999237,89,91.99999237,89,2819.575195,11.40468788,-1.597900748,3117972,11.23776627,-3.700000048,0,Repair,6.149996758,8.733819008,4.345104218,0,0,27.48511124,226,14.99315166,95.24271393,,,,,,,,,,,,,,,,,,,,,,,,
22034,WTG-A,91.99996948,89,91.99999237,89,91.99999237,89,2819.661621,14.12535954,-1.721577287,3117972,14.09313107,-3.700000048,0,Repair,11.37791157,11.78327942,8.184672356,0,0,29.13934898,177,19.53702164,144.2306366,,,,,,,,,,,,,,,,,,,,,,,,
22178,WTG-A,91.99996948,89,91.99999237,89,91.99999237,89,2819.375,17.79058266,-2.154379606,3117972,18.54125023,-3.700000048,0,Repair,15.61456013,16.8581295,13.15515137,0,0,15.31937218,187,12.23260403,136,,,,,,,,,,,,,,,,,,,,,,,,
22322,WTG-A,91.99996948,89,91.99999237,89,91.99999237,89,2820,19.52234268,-2.249159336,3117972,20.04963684,-3.700000048,0,Repair,18.79970932,13.79996014,15.68653584,0,0,51.53458023,353,17.56624985,31,,,,,,,,,,,,,,,,,,,,,,,,
22466,WTG-A,91.99996948,89,91.99999237,89,91.99999237,89,2819.161377,5.211614132,-4.612362862,3117972,4.224001408,-3.700000048,0,Repair,-4.26020956,-2.38313818,-3.322902203,0,0,22.07635117,5,12.97083855,316,,,,,,,,,,,,,,,,,,,,,,,,
22610,WTG-A,91.99996948,89,91.99999237,89,91.99999237,89,1131.559448,1.682738304,-2.956786871,3117972,0.310925871,-3.700000048,0,Repair,-6.402891159,-3.235433578,-8.632473946,0,0,19.58268547,61,6.982888222,262,,,,,,,,,,,,,,,,,,,,,,,,
22754,WTG-A,91.99996948,89,91.99999237,89,91.99999237,89,2358.642578,2.357351303,-5.339634418,3117972,1.390927553,-3.700000048,0,Repair,-5.035168171,-1.710896254,-7.261795998,0,0,14.46238518,30,9.444297791,294.7307434,,,,,,,,,,,,,,,,,,,,,,,,
22898,WTG-A,91.99996948,89,91.99999237,89,91.99999237,89,1083.954224,4.696300507,-2.074953556,3117972,3.943663836,-3.700000048,0,Repair,-0.740776658,2.041727781,-4.132098675,0,0,57.66437531,67,6.862056255,256,,,,,,,,,,,,,,,,,,,,,,,,
23042,WTG-A,91.99996948,89,91.99999237,89,91.99999237,89,9.208503723,9.396958351,-1.673968673,3117972,9.30843544,-3.700000048,0,Repair,6.054027557,4.735220909,0.797782838,0,0,3.817376614,5,1.032427669,321.203064,,,,,,,,,,,,,,,,,,,,,,,,
23186,WTG-A,91.99996948,89,91.99999237,89,91.99999237,89,2604.70752,15.11398125,-1.812729478,3117972,15.55842304,-3.700000048,0,Repair,12.28874874,12.76050949,7.541540146,0,0,47.23648834,202,10.15392399,118,,,,,,,,,,,,,,,,,,,,,,,,
23330,WTG-A,91.99996948,89,91.99999237,89,91.99999237,89,2819.600098,18.22939682,-2.172273874,3117972,18.65556335,-3.700000048,0,Repair,16.00576782,16.94837761,12.78931618,0,0,78.36495209,224,16.99324036,102,,,,,,,,,,,,,,,,,,,,,,,,
23474,WTG-A,Bad,Bad,Bad,Bad,Bad,Bad,Calc Failed,Bad,Bad,Bad,Bad,Bad,Bad,Bad,Bad,Bad,Bad,Calc Failed,Calc Failed,Bad,Calc Failed,Bad,Calc Failed,,,,,,,,,,,,,,,,,,,,,,,,
23618,WTG-A,Bad,Bad,Bad,Bad,Bad,Bad,Calc Failed,Bad,Bad,Bad,Bad,Bad,Bad,Bad,Bad,Bad,Bad,Calc Failed,Calc Failed,Bad,Calc Failed,Bad,Calc Failed,,,,,,,,,,,,,,,,,,,,,,,,
23762,WTG-A,91.99996948,89,91.99999237,89,91.99999237,89,2819.284912,23.6568718,-1.981706023,3117972,24.55517006,-3.700000048,0,Repair,22.57047272,23.74193573,21.77421951,0,0,19.4686203,176,17.11213112,144.2529449,,,,,,,,,,,,,,,,,,,,,,,,
23906,WTG-A,91.99996948,89,91.99999237,89,92.00003052,89,2820,21.58767891,-2.272642851,3117972,22.20878601,-3.700000048,0,Repair,19.25436974,20.90060806,19.01152802,0,0,117.650444,174,20.38665581,150.2458496,,,,,,,,,,,,,,,,,,,,,,,,
24050,WTG-A,91.99996948,89,91.99999237,89,92.00003052,89,2820,20.85663223,-2.332725763,3117972,21.18095589,-3.700000048,0,Repair,18.61761093,13.94056988,18.99469948,0,0,28.76655388,357,13.684021,36.30516815,,,,,,,,,,,,,,,,,,,,,,,,
24194,WTG-A,91.99996948,89,91.99999237,89,92.00003052,89,2371.790283,9.214774132,-1.734041095,3117972,8.624531746,-3.700000048,0,Repair,0.531480968,0.342065513,2.546212435,0,0,18.71659279,339,9.518835068,11,,,,,,,,,,,,,,,,,,,,,,,,
24338,WTG-A,Bad,Bad,Bad,Bad,Bad,Bad,331.1967773,6.893259048,-3.501959085,Bad,Bad,Bad,Bad,Bad,2.201277971,Bad,0.872939587,Calc Failed,Calc Failed,63.08959961,Calc Failed,4.685571194,Calc Failed,,,,,,,,,,,,,,,,,,,,,,,,
24482,WTG-A,91.99996948,89,91.99999237,89,91.99999237,89,46.20081711,11.86355019,-1.9287709,3117972,11.64545536,-3.700000048,0,Repair,7.614235401,5.763469696,4.226519585,0,0,3.817376614,45,3.126321077,278,,,,,,,,,,,,,,,,,,,,,,,,
24626,WTG-A,91.99996948,89.0,91.99999237,89.0,91.99999237,89.0,2819.990479,12.61497974,-1.615058422,3117972,13.20831585,-3.700000048,0.0,Repair,8.5623312,10.05816555,7.938765049,0.0,0.0,40.25281525,96,13.57860947,235.2329865,,,,,,,,,,,,,,,,,,,,,,,,
24770,WTG-A,91.99996948,89.0,91.99999237,89.0,91.99999237,89.0,2820.0,5.102767467,-2.394607544,3117972,4.591761589,-3.700000048,0.0,Repair,-2.625681162,-1.68371594,-1.07443893,0.0,0.0,38.58187103,7,14.64042759,327.5792847,,,,,,,,,,,,,,,,,,,,,,,,
