,turbine,blade1actual,blade2actual,blade3actual,power,rotor speed,generating outboard bearing temp,hub temp,wind speed
21026,WTG-E,5.073288918,5.065901279,4.741436005,2818.402832,13.43275642,35.01773834,6.314366341,10.43900967
21170,WTG-E,8.616418839,8.613241196,8.282887459,1381.333374,13.4414053,43.71827698,13.8169508,10.42642307
21314,WTG-E,1.258584976,1.212777972,0.928574204,2266.735107,13.40970993,48.04992294,17.70217705,8.98972702
21458,WTG-E,14.74148178,14.75348186,14.42504883,2823.413086,13.30239201,49.47414017,20.94664001,18.85278893
21602,WTG-E,10.69366741,10.68256474,10.35910511,1885.675415,13.73639584,45.86468887,17.19181633,12.21055317
21746,WTG-E,84.98570251,84.98570251,84.98644257,-13.44317722,0,22.16720772,6.537816525,0
21890,WTG-E,2.564306498,2.590362072,2.227991343,2737.898193,13.47538185,40.247612,11.28455067,9.022703171
22034,WTG-E,84.99356842,84.99793243,84.99625397,-17.42992401,0.306149185,34.98968124,14.87333488,13.17728901
22178,WTG-E,4.331599712,4.313589096,3.988837957,2245.314209,13.44675922,49.44620132,19.81336784,9.764752388
22322,WTG-E,9.489376068,10.14576626,8.290486336,2819.205322,13.54301071,52.29178619,20.12467957,15.27282143
22466,WTG-E,8.511245728,8.138250351,7.679164886,2345.830078,13.33758736,32.65287018,0.054692231,11.78188896
22610,WTG-E,-0.733127952,-0.737664759,-1.07168746,534.6378174,7.917239189,23.29136848,1.863106728,5.739300728
22754,WTG-E,-0.733929634,-0.746821165,-1.064741015,1502.256836,11.13601303,26.92780113,2.812763929,7.925339699
22898,WTG-E,-0.6841048,-0.69102639,-1.07598877,468.7947388,7.714761734,24.27253151,3.085045338,5.343853951
23042,WTG-E,0.51963371,0.515850961,0.186217919,-21.32922173,3.200561047,19.57747459,12.10164738,1.639990926
23186,WTG-E,-0.74101311,-0.733324766,-0.009686072,926.0643921,9.732123375,36.11296082,15.81617451,6.102656841
23330,WTG-E,5.45402956,5.441814899,5.196280956,2845.461182,13.49269104,48.85078049,19.04863739,10.94991207
23474,WTG-E,9.292442322,9.287837029,8.950324059,2512.168457,13.47882271,49.33428955,24.13263321,13.8552084
23618,WTG-E,-0.448979676,-0.468505442,-0.793044031,1906.792114,12.46865082,47.22283554,25.28464127,7.960180759
23762,WTG-E,84.49284363,85.01630402,85.02218628,-14.0991869,0.658706605,47.889431,27.64720535,14.18268967
23906,WTG-E,17.58606148,17.57818985,17.257967,898.5664673,11.67219257,43.05799484,22.77686501,14.28787518
24050,WTG-E,2.216479301,2.20287919,1.885235786,2439.687256,13.40550804,47.39245987,17.8230896,9.93397522
24194,WTG-E,4.791771412,4.783062458,4.444812775,2839.658691,13.67759991,34.89994431,4.575382233,13.02460194
24338,WTG-E,1.640616417,1.632127285,1.318533659,56.57665634,7.5090909,20.86322021,5.132782936,3.394547462
24482,WTG-E,1.485141873,1.472830653,1.142009854,13.07687569,7.49732542,20.4147377,10.84042358,3.176879644
2,WTG-F,9.05118084,8.883493423,8.485524178,2080.904297,13.46064949,43.48558044,33.06642151,10.29190636
146,WTG-F,8.981469154,8.811178207,8.419792175,2021.873779,13.52201748,40.64248657,29.95508957,12.70091248
290,WTG-F,3.906402588,3.745896578,3.346419096,1043.21875,10.57441902,34.07567978,24.18312836,5.926430702
434,WTG-F,5.574287891,5.416251659,5.014690876,551.5324097,10.2209177,35.33528137,27.80011559,5.397213936
578,WTG-F,8.377337456,8.420192719,10.18739128,2126.435791,13.43772411,40.25757599,28.03273201,12.48817253
722,WTG-F,5.391527176,5.228314877,4.825144768,1759.92749,13.55880928,37.04488754,27.98907852,8.241573334
866,WTG-F,13.78214264,11.5011797,11.00463104,1555.555542,13.48521519,41.55953979,29.97273445,14.49833012
1010,WTG-F,12.63263798,12.46139622,12.07043266,1330.00647,13.10999298,41.19412231,31.80606079,13.37253761
1154,WTG-F,4.659524918,4.492811203,4.092664719,2451.966553,13.5317564,42.8342514,31.94451332,10.40873623
1298,WTG-F,-0.60691148,-0.774467945,-1.172308087,1305.795898,11.00447464,41.60354996,31.92234993,7.942090988
1442,WTG-F,1.290249467,1.130412459,0.735720336,2375.508301,13.32646084,41.57733536,29.91148376,8.984185219
1586,WTG-F,85.00241089,85.00190735,85.0027771,-18.80847931,0.037391692,31.29885101,23.97778511,3.198306322
1730,WTG-F,80.39434052,80.09438324,85.02137756,-12.45689487,0.231519505,30.8040905,24.69776917,0.343808144
1874,WTG-F,2.135449648,1.907270551,1.513726711,20.66904449,7.766082764,32.06743622,23.9969883,2.007008314
2018,WTG-F,65.02364349,65.02422333,65.02235413,-19.90999413,0.084551796,34.20871353,29.03747559,0.905407906
2162,WTG-F,-0.606643796,-0.780256212,-1.149111867,1410.128296,11.23818398,37.08680725,27.85663986,6.960872173
2306,WTG-F,6.803435802,6.637769699,6.235712528,2845.742676,13.46005058,37.50379944,27.84824371,12.99018002
2450,WTG-F,-0.57376641,-0.738509178,-1.137557387,1258.76123,10.80213165,35.30707169,25.07851601,7.060829163
2594,WTG-F,1.170280099,1.005824447,0.609666228,2244.42334,13.38046265,41.69755554,29.89634895,8.960087776
2738,WTG-F,6.656461716,6.488912106,6.095749855,1794.678223,12.57113361,44.03897858,31.96354675,8.031516075
2882,WTG-F,7.355648518,7.192848682,6.796217918,2332.323975,13.42096138,43.99764252,31.74541092,11.43597603
3026,WTG-F,11.97181797,13.30834103,14.43950081,2192.179688,13.56340885,32.12094879,19.01575851,15.68365955
3170,WTG-F,4.794192791,4.637559414,4.229860783,2832.712646,13.44733906,38.09140015,24.05105209,11.24634457
3314,WTG-F,11.18201828,11.0227108,10.61814976,2513.164551,13.32554054,40.18503189,25.0361824,14.56126881
3458,WTG-F,0.380375504,0.215188339,-0.17568627,253.2969513,7.457231522,32.1806488,24.76789856,4.411743641
3602,WTG-F,-0.772473454,-0.716549456,-1.069995165,615.3579712,8.428177834,30.753685,20.21580505,5.430685043
3746,WTG-F,-0.788542747,-0.73291111,-1.075851798,431.2676392,7.607323647,29.58506393,18.72156525,4.445001602
3890,WTG-F,-0.772624791,-0.708687961,-1.068289757,1068.968872,10.222435,31.80564499,20.97065926,6.252740383
4034,WTG-F,6.909945011,7.759897232,8.817268372,2446.683594,13.46007347,33.82136917,23.01628876,11.22147942
4178,WTG-F,7.300094128,7.361845016,7.010565758,2693.471436,13.40308285,34.95590973,21.99534607,10.56387234
4322,WTG-F,9.317394257,9.384465218,9.020017624,2556.352051,13.53170204,39.09522629,24.85605049,12.76193905
4466,WTG-F,-0.765809417,-0.707224965,-1.061751485,557.2747192,8.23604393,31.22372818,21.87405014,5.283355713
4610,WTG-F,-0.313162327,-0.269524425,-0.588989615,369.5505676,7.480082035,30.66679192,21.81321907,4.322490215
4754,WTG-F,-0.564694524,-0.504539132,-0.861434639,1364.098755,11.08449078,35.26145554,23.09957123,7.892773151
10226,WTG-F,2.159285545,2.243096113,1.90351963,2516.818848,13.41524887,33.80445099,20.89084625,9.196852684
10370,WTG-F,1.880126953,1.87168932,1.206802726,21.04150009,7.443909168,29.23400307,18.98955345,2.978363991
10514,WTG-F,-0.632685184,-0.618578434,-1.261922717,1138.73584,10.39559174,32.03799057,20.24555016,7.485021591
10658,WTG-F,3.349023342,3.330996513,2.714690447,2791.046143,13.51661968,38.69436264,23.16554832,10.38043785
10802,WTG-F,12.49368382,12.4843092,11.87674713,766.8522949,10.94399261,28.93720627,17.91126251,10.69850731
10946,WTG-F,1.680517435,1.673663497,1.042946219,-11.9876442,7.263017654,23.56897736,15.94110489,4.334832668
11090,WTG-F,14.66241169,14.66830254,14.04596615,1692.820435,13.36618233,30.33573532,15.83127689,16.98914909
11234,WTG-F,-0.15801844,-0.159082875,-0.753460944,391.3380737,7.477235794,16.7857933,5.901291847,4.772154808
11378,WTG-F,6.830309868,6.809028625,6.206781387,188.8086395,7.924301147,20.42063522,9.966511726,4.594647884
11522,WTG-F,84.99455261,84.99015808,85.00522614,-12.89353466,0.254166424,21.6109333,12.72205448,12.28360271
11666,WTG-F,10.68211079,10.6831913,10.05761528,911.8816528,11.67958832,30.85983658,20.17081261,9.605846405
11810,WTG-F,26.51847076,26.51900291,25.89314651,354.4633179,8.719416618,25.61708069,11.0440855,13.75101852
11954,WTG-F,14.45223713,14.45612335,13.83285427,780.9557495,11.04353523,22.30637741,10.82206535,13.08100986
12098,WTG-F,25.11898232,25.08390617,24.43928909,-34.03075027,7.811332703,24.56345558,13.95106316,9.981925964
12242,WTG-F,15.35899353,15.36743546,14.74389362,771.8858643,11.06685543,28.19502068,17.6990509,11.10144234
12386,WTG-F,20.66730118,20.6441803,20.0308857,379.0191956,8.874800682,31.39419556,22.77515793,12.27679825
12530,WTG-F,-0.701177716,-0.584523022,-1.228905916,452.0397644,7.535231113,33.1928978,25.84961128,5.752791405
12674,WTG-F,11.94625187,12.04941559,11.43571758,425.4656677,8.818461418,23.63087654,12.01815414,7.141281605
12818,WTG-F,12.27103996,12.39843273,11.77373314,845.1137085,11.35560608,23.74761772,11.14546299,9.110489845
12962,WTG-F,-0.61365211,-0.605273306,-1.245844245,559.5579834,8.11092186,16.65909386,3.1821661,5.56565237
13106,WTG-F,16.35590172,16.48269844,15.85766125,-22.03694725,7.698524952,19.4587059,8.876315117,8.422100067
13250,WTG-F,1.071183443,1.185108066,0.563891947,226.3413849,7.464544773,22.39368439,14.07149124,4.27474165
13394,WTG-F,5.642031193,5.760108948,5.137904167,724.8729248,10.5379858,25.13238907,13.95067406,5.316484451
13538,WTG-F,18.13089943,18.24816895,17.6227417,765.8029175,11.03310204,27.690979,16.81738853,15.45063782
13682,WTG-F,85.00099945,84.99971008,84.9994278,-12.99237919,0.638713479,28.88887215,18.73968887,10.2000761
13826,WTG-F,20.90813446,21.01867676,20.41113853,615.0161743,10.09313488,33.45251465,25.3397007,16.1061573
13970,WTG-F,6.661879063,6.759010792,6.141291142,849.4208984,11.70038891,29.23767471,18.84988976,6.645185471
14114,WTG-F,84.99914551,84.99995422,84.99858856,-12.25703335,0.286062837,30.13771248,24.60122681,9.941262245
14258,WTG-F,6.340012074,6.451147079,5.833506584,887.2388306,11.74699306,25.3509388,14.14482689,7.895321369
14402,WTG-F,8.729492188,8.851599693,8.230568886,715.8986816,11.15563679,24.16237068,12.98265266,7.334701538
14546,WTG-F,84.99822235,90.40338135,84.97434998,-1.590758324,0,13.29145908,6.286622047,5.455368996
14690,WTG-F,14.2702713,14.39939308,13.76918125,841.3242188,11.17517185,29.12899208,17.13355827,13.79275799
14834,WTG-F,1.796542764,1.874456286,1.290917039,24.24623108,7.492082119,28.4112587,20.17575073,3.34602499
14978,WTG-F,84.99797821,90.32473755,84.97438812,-6.005709648,0.339905411,-3.899131775,-5.86279583,11.19778728
15122,WTG-F,84.98693085,90.33440399,84.97620392,-14.34495449,0.066034958,3.590605974,-0.045033336,8.460119247
15266,WTG-F,84.99931335,90.40254211,84.97460175,-3.989626646,0.175058767,12.31472015,8.05347538,13.25934505
15410,WTG-F,18.19906616,18.30866051,17.68899536,617.2577515,10.22905254,38.26609039,15.91075993,12.00250244
15554,WTG-F,16.63854408,16.76244545,16.14336205,245.3010559,8.22724247,24.57155418,1.887848616,6.609325409
15698,WTG-F,2.883340359,3.000944614,2.384584188,179.4957428,7.779148102,8.258882523,-4.902040005,4.837722778
15842,WTG-F,14.46109486,14.583395,13.95578766,841.013916,11.22764969,19.00193596,4.218519688,11.76261616
15986,WTG-F,18.07169724,18.19208145,17.56704712,349.2532349,8.436216354,29.0682621,12.77612782,10.69159985
16130,WTG-F,0.294828087,0.716258883,-0.229619876,288.473053,7.465022564,18.18901634,5.22281456,4.906690121
16274,WTG-F,9.536732674,9.651153564,9.033374786,1223.91333,12.85602093,28.72461319,13.34795094,10.51322937
16418,WTG-F,20.80267715,20.90067101,20.30127144,327.0090027,8.463150978,28.15871429,13.99701595,10.69428635
16562,WTG-F,1.673514366,1.78143084,1.176319838,169.0850067,7.495161057,28.92694855,16.67488289,4.484060287
16706,WTG-F,0.09919975,0.232243955,-0.431217879,315.071167,7.462486744,30.8048954,19.8462429,4.619850636
16850,WTG-F,85.00088501,85.00000763,84.99950409,-21.28812599,0.679398656,23.16387367,9.684727669,11.10306358
16994,WTG-F,8.341794968,8.460302353,7.844447136,380.4913635,9.313514709,14.49275398,1.715199232,5.687570572
17138,WTG-F,0.263706595,0.370540589,-0.217698365,246.784668,7.45937109,24.74449921,13.71098328,4.578354836
17282,WTG-F,84.98417664,84.99214935,84.98784637,-19.78190613,0,27.03257942,15.73296642,14.70182133
17426,WTG-F,5.227119923,5.340688229,4.727764606,314.7444153,7.75373888,29.13268471,18.6784687,4.627235889
17570,WTG-F,9.08499527,9.261998177,8.598341942,1703.387695,13.26365852,16.32729721,-1.989503384,9.627391815
17714,WTG-F,0.765251815,0.873760462,0.280800492,218.331665,7.453984737,9.018183708,-2.32498908,4.931609154
17858,WTG-F,1.786114454,1.89258647,1.281778455,130.6157837,7.469008446,16.03938103,3.09012413,3.460315704
18002,WTG-F,5.504366875,5.648542881,5.006746769,2815.094971,13.49196625,27.54633141,10.15842438,9.458400726
18146,WTG-F,7.62082243,7.731787682,7.112222195,878.638916,11.65594769,28.13795662,15.31067467,8.019295692
18290,WTG-F,2.53616786,2.657979012,2.041399956,2715.842285,13.49955273,30.43480492,12.86043358,10.46205425
18434,WTG-F,-0.750741124,-0.628286302,-1.245666623,1645.941406,11.45445728,14.18187618,-0.199029788,7.784778595
18578,WTG-F,-0.70364958,0.227631614,-1.232030988,1758.589355,11.73992252,13.56910324,0.007073818,8.441336632
18722,WTG-F,-0.746359348,-0.627189338,-1.218397498,1231.735107,10.52897358,22.52241325,6.724852562,7.092754841
18866,WTG-F,1.566059947,1.669548631,1.048792958,-13.51915741,7.421397686,21.88586617,11.61707401,3.045757055
19010,WTG-F,-0.70255053,0.003920072,-1.222929239,574.1567383,8.290545464,30.79999924,18.689394,5.82919836
19154,WTG-F,-0.714132905,-0.587724805,-1.232776284,1055.174072,10.10508823,27.62067032,16.05886459,6.021214008
19298,WTG-F,55.60116959,55.6869812,55.08439636,-19.52277756,2.987009048,36.48225021,18.96332932,19.10906601
19442,WTG-F,64.91098785,65.0304718,64.41152954,-18.23762512,2.147364616,24.72178268,6.734041214,18.73060608
19586,WTG-F,7.576395512,7.690881729,7.077354431,1766.401978,13.4240036,15.0852108,-4.006504536,12.10647202
19730,WTG-F,0.643781126,0.761694312,0.139022976,2090.121826,12.44510937,14.40000057,-1.943945765,8.494889259
19874,WTG-F,0.607760131,0.717894793,0.09965013,2107.867188,12.79787731,19.16222191,3.284886122,8.32636261
20018,WTG-F,9.841587067,8.130870819,7.704846859,2844.243408,13.54614449,23.1729908,6.956326962,13.42818737
20162,WTG-F,5.042024612,5.156262875,4.535115719,2835.64624,13.5368042,24.82453728,9.75860405,10.49323177
20306,WTG-F,-0.742007971,-0.634536266,-1.226346731,1603.206909,11.52346706,28.48257256,15.36486626,7.14955759
20450,WTG-F,-0.704234421,-0.599021971,-1.207801223,516.1344604,8.019601822,28.80615997,16.98425293,5.34562254
20594,WTG-F,0.770581186,0.889223635,0.26075092,188.2050171,7.469989777,27.66586685,17.25937653,4.592590809
20738,WTG-F,-0.747472346,-0.625824869,-1.22937727,949.6166382,9.780757904,28.17501259,17.00118065,7.052339554
20882,WTG-F,14.89500904,14.07798576,15.23326111,2857.806396,13.60690308,30.94421387,12.97930241,19.81268311
21026,WTG-F,3.228074312,2.485509872,4.554166317,2561.437256,13.48447132,20.35333061,5.297107697,9.17209816
21170,WTG-F,8.875308037,8.986170769,8.373421669,969.0443115,12.58384514,26.94513893,12.80282879,9.739787102
21314,WTG-F,-0.705517054,-0.57778424,-1.201353192,1502.56665,11.23164654,30.90986633,17.03581429,7.319447041
21458,WTG-F,18.23731232,17.19179916,17.08377647,2735.650146,13.61273003,48.76917267,19.90628815,18.95353699
21602,WTG-F,11.52351856,13.24023533,11.45074654,1865.290527,13.45427608,37.99289703,16.14529037,14.91431236
21746,WTG-F,84.99222565,84.98332214,85.00996399,-17.47709084,0,13.37671566,2.752395391,0.885890365
21890,WTG-F,0.131966546,0.242713049,-0.302172214,2034.615967,12.54389095,33.44302368,10.92405891,7.406695843
22034,WTG-F,85.0079422,85.01147461,85.00846863,-16.84538078,0.563509941,29.02781868,13.92438412,15.15204334
22178,WTG-F,8.879291534,7.414465427,6.030866623,2417.824951,13.44942474,38.96182251,18.96286392,11.61720657
22322,WTG-F,10.12684727,10.24297142,9.625621796,2795.306152,13.43644524,40.62664795,19.09348488,14.8874836
22466,WTG-F,8.590578079,8.702362061,8.110645294,2339.159912,13.62134838,15.46878433,-2.289354563,12.13903332
22610,WTG-F,-0.712858319,-0.61051631,-1.207597971,629.4084473,8.29552269,11.90816116,-3.806582928,6.354026318
22754,WTG-F,-0.455677986,-0.637331069,-0.850627124,1737.631226,11.57705116,13.56059074,-3.024475336,8.854469299
22898,WTG-F,-0.323738217,-0.174917892,-1.20445621,452.4929199,7.50138855,13.34455109,0.100424066,5.377043724
23042,WTG-F,4.656433582,4.761902809,4.220009804,-21.45027161,3.728293419,17.55026436,9.245764732,1.296609163
23186,WTG-F,-0.728714764,-0.627228498,-1.192336082,1373.107544,10.96757317,28.09999847,13.77591801,6.599533558
23330,WTG-F,7.075764179,7.179563522,6.641790867,2826.994141,13.47059536,39.13451385,18.14454269,11.39972973
23474,WTG-F,9.254262924,9.355297089,8.812560081,2518.079102,13.44599915,43.80131531,23.16574478,12.0572319
23618,WTG-F,2.848679066,2.955210924,2.411909342,2707.246826,13.41782284,42.21118546,23.9521637,11.53422451
23762,WTG-F,85.01321411,84.98612213,84.98925781,-18.70484352,0.493625969,40.18078613,26.04133415,12.09777546
23906,WTG-F,18.3946476,18.5045681,17.96826553,905.0337524,11.50950813,34.48036957,21.13006783,15.03805256
24050,WTG-F,0.536007106,0.639864266,0.102531493,2085.136475,12.68773842,29.32102203,16.01588631,8.643536568
24194,WTG-F,-0.570512772,-0.470798045,-1.007940292,1786.869141,11.86680031,18.51976776,2.374000549,8.72790432
24338,WTG-F,1.387448072,1.490549088,0.953682005,52.79967117,7.482872009,13.69344139,2.976683378,3.403341055
24482,WTG-F,1.749525428,1.850185394,1.313678503,5.634538174,7.491313934,18.06161499,9.820754051,2.774532795
28802,WTG-F,84.98522949,85.01600647,85.02581787,-1.669684649,0.011962881,21.61576653,14.88340282,9.424990654
28946,WTG-F,84.98725891,85.00862122,85.02431488,-1.648481011,0,17.76575661,15.5949955,2.644886732
29090,WTG-F,84.98723602,85.0085907,85.02430725,-1.751059175,0,24.31216621,25.7621994,18.32352066
29234,WTG-F,84.98727417,85.00862122,85.02427673,-1.755099058,0.24977167,23.28241158,24.05579376,11.21459007
29378,WTG-F,84.98725891,85.00858307,85.02431488,-1.64500308,0.183665544,18.30615425,20.87446785,18.17282677
29522,WTG-F,85.01769257,85.01595306,85.01532745,-1.765984297,0.123336658,24.66275215,26.89455032,20.99535561
29666,WTG-F,-0.725708067,-0.624931395,-1.15974915,709.7105103,8.869986534,28.13439751,13.78069019,5.658885956
29810,WTG-F,10.50047684,9.103536606,12.121521,2808.948486,13.4120512,56.43348312,19.97429657,15.95961189
29954,WTG-F,10.86628819,10.99229908,10.45095348,2070.730469,13.53404427,33.92953873,21.07478142,14.04898262
30098,WTG-F,-0.730238199,-0.625231504,-1.172084212,1473.910889,11.23010921,27.65076065,14.75876617,6.426513195
30242,WTG-F,-0.737959325,-0.339391977,-1.172646761,1560.682983,11.37057781,29.85053253,14.77149391,7.552023888
30386,WTG-F,-0.70849371,-0.608750522,-1.146065831,1489.365723,11.26757908,29.17652321,15.77438354,7.995744705
30530,WTG-F,11.14986324,11.78868103,10.80311203,2854.475586,13.54594517,39.89940262,19.69501495,14.16044044
30674,WTG-F,6.638065338,6.741016865,6.196441174,2844.448975,13.49210262,41.30327225,27.78112411,13.16315651
30818,WTG-F,10.84199715,10.6299963,10.16145706,2804.769287,13.26256084,46.49002457,28.01055145,12.79253769
30962,WTG-F,14.60374832,14.93561649,14.50690079,2880.935791,13.27978802,47.08046341,27.87674141,16.39736748
31106,WTG-F,-0.748472691,-0.6454193,-1.186695457,889.3245239,9.642192841,38.54909515,26.91337585,6.922449589
31250,WTG-F,-0.75573796,-0.655438304,-1.198211074,1443.478394,11.20014477,33.50234985,21.77915382,8.191833496
31394,WTG-F,-0.725122392,-0.623963356,-1.158913136,729.0317383,9.009813309,29.47583008,18.02560997,6.414000034
31538,WTG-F,20.72615242,20.83049202,20.28900719,110.2804565,7.730314732,32.40518188,21.77121162,9.554676056
31682,WTG-F,4.281883717,4.382386208,3.843043566,2813.827148,13.47514725,41.28817749,23.14320183,11.24523926
31826,WTG-F,2.107439756,2.209545135,1.664662719,2618.695313,13.43009758,60.84192657,26.03235054,9.771540642
31970,WTG-F,11.77837086,11.86652756,11.33737278,2827.259033,13.55621433,48.9110527,27.95308113,15.61690331
32114,WTG-F,85.00580597,85.00640106,85.00311279,-10.40193176,0.251582533,35.24187469,26.16735268,1.633155704
32258,WTG-F,1.977969527,2.088047028,1.538823485,2600.89209,13.43314743,42.70174789,24.11784744,9.826041222
32402,WTG-F,16.7326355,14.14120293,14.51988602,2801.931641,13.43055248,35.17633057,14.1038866,18.23615265
32546,WTG-F,-0.688456595,-0.581293166,-1.121902466,429.726532,7.559839249,28.23341179,15.84911442,4.863181114
32690,WTG-F,85.00009918,84.99990845,85.00012207,-15.95008755,0.637602448,33.28428268,16.11311531,2.295579672
2,WTG-G,9.425272942,9.433693886,9.422455788,534.0072021,12.25119972,40.25576401,38.76427841,5.357078075
146,WTG-G,9.165966034,7.400463104,9.530949593,2058.967041,13.34318256,37.25753021,34.97184753,10.21258259
290,WTG-G,-0.826409817,-0.823402762,-0.86459291,711.1123657,8.997192383,32.79250717,27.84132576,6.71208477
434,WTG-G,6.165232182,6.170487404,6.163364887,484.6774902,9.773391724,34.73273087,29.01516914,5.924681664
578,WTG-G,7.98636961,7.019377708,6.619702339,1052.557617,13.00594234,33.92714691,32.99763107,7.118915081
722,WTG-G,6.022247791,6.019987583,6.018716335,1858.134033,13.4014883,34.4901886,32.78759384,9.03523922
866,WTG-G,8.530391693,8.529998779,8.526916504,635.2210083,10.66586685,35.78602219,34.72603226,7.305699348
1010,WTG-G,11.38058662,11.38566208,11.38245678,455.4354858,10.01763153,36.71202469,36.91625214,8.41919136
1154,WTG-G,4.961119652,4.965057373,4.958829403,1291.270508,12.49459553,37.39944458,36.79844666,7.361078739
1298,WTG-G,-0.834968328,-0.828844547,-0.838475168,465.2573242,7.85092926,37.5970726,35.86024475,5.241942406
1442,WTG-G,2.355285406,2.36120677,2.356984138,2019.016479,13.39658833,36.39111328,34.06384277,8.792269707
1586,WTG-G,1.836889267,1.764108062,1.846121192,-15.60913467,7.620427132,30.71755219,26.23735809,2.100219011
1730,WTG-G,84.0098877,83.91361237,83.86632538,-13.03606319,0.267111927,30.03775978,27.72911072,0.299696237
1874,WTG-G,18.21318817,18.21444511,18.21497345,-18.45457649,4.843304157,31.17004013,27.11862564,0.968936145
2018,WTG-G,85.01572418,85.01151276,84.99742126,-13.10765171,0,34.24618912,30.79123306,0
2162,WTG-G,-0.398402929,-0.406240553,-0.405874133,2147.488281,12.86773014,34.12921524,29.2725029,5.569895267
2306,WTG-G,0.531216502,0.549559236,0.551632404,2166.008301,13.1720705,34.5331459,30.95212364,9.234327316
2450,WTG-G,84.99232483,84.98428345,84.97674561,-7.296507359,0,30.19691849,26.80256462,7.339822769
2594,WTG-G,0.536738813,0.496224225,0.482696414,2121.942627,12.98325253,37.633358,32.01722717,8.11051178
2738,WTG-G,2.265696764,4.833900452,2.350749254,2102.387207,13.20905972,40.39001465,36.79994583,8.685941696
2882,WTG-G,4.224319458,4.219960213,4.224711418,2189.281006,13.40981007,40.02803421,37.68828964,8.896247864
3026,WTG-G,14.46568012,11.56147861,13.24994946,2287.07959,13.90792847,26.73526573,24.00168419,15.2474556
3170,WTG-G,0.289792866,4.008285999,2.876191378,2756.776123,13.39665031,32.97763062,27.23142624,10.14748287
3314,WTG-G,9.088238716,9.112476349,9.101039886,2478.99585,13.5570507,32.84531021,26.03856659,12.29500294
3458,WTG-G,1.149431467,1.14694345,1.146070361,122.2047729,7.460738659,32.05816269,26.34055328,3.603705406
3602,WTG-G,84.97471619,84.98239899,84.97471619,-4.387290478,0.187378854,27.15138817,21.94481277,4.694946766
3746,WTG-G,-0.782305181,-0.784882247,-0.782198787,431.2792664,7.559623241,27.7299633,19.86660194,5.034410954
3890,WTG-G,-0.866275489,-0.862674475,-0.874910951,679.8911743,8.831975937,29.87089539,22.97047043,5.638222694
4034,WTG-G,3.201636076,5.509190559,7.391118526,2163.118164,13.37493038,29.10712051,27.97465515,9.23154068
4178,WTG-G,84.97602081,84.97537994,84.9759903,-3.26699543,0,24.09907532,21.84247398,8.634624481
4322,WTG-G,5.147137165,5.162312508,5.146973133,2295.216309,13.00878429,33.62672806,29.89106178,10.25630665
4466,WTG-G,1.65246439,1.646722436,1.646392941,134.0406342,7.427577019,30.21030807,23.98784065,3.658662558
4610,WTG-G,-0.846442759,-0.848795712,-0.849137247,648.6981201,8.620428085,31.12890053,23.82230186,5.592619896
4754,WTG-G,0.975863457,1.074485421,1.071763515,2231.248291,13.30760193,32.47625351,27.69247627,9.511040688
4898,WTG-G,6.424209595,4.207742214,4.289050102,2815.945068,13.49213982,37.64889145,33.78689575,12.05253887
5042,WTG-G,1.729466081,1.726226926,1.724459887,-28.33576584,6.68091011,30.59599495,29.78060722,2.105554819
5186,WTG-G,-0.840851009,-0.844720542,-0.842570782,1772.701538,11.9778986,25.8566246,20.9316082,6.718138695
5330,WTG-G,3.308287144,4.029102802,3.540786982,2778.873779,13.14039898,35.36195374,30.75059128,7.219322681
5474,WTG-G,13.75168037,13.43093395,14.10159397,2869.88208,13.52787304,27.01931381,20.90337563,17.82587624
5618,WTG-G,8.991337776,10.76228142,8.893392563,2879.95874,13.45765209,27.90772247,22.8445015,13.62330437
5762,WTG-G,-0.852270186,-0.852647781,-0.871602833,382.6250305,7.457826138,28.54275703,20.89703369,5.670544147
5906,WTG-G,1.13264811,1.14644289,1.131479263,148.6819,7.434389114,31.60587692,24.89450645,3.797396421
6050,WTG-G,-0.837088108,-0.836696744,-0.83167392,1644.294067,11.58508587,24.95144463,17.10426712,7.859888077
9362,WTG-G,17.80166817,17.77661514,17.78320503,-28.14679527,7.229659557,29.11771393,23.71586418,8.904801369
9506,WTG-G,85.00010681,85.00010681,85.00009155,-21.68630219,0.611989915,25.86712646,18.96809769,15.96532726
9650,WTG-G,1.403423071,1.425347447,1.452895641,122.6524811,7.437024593,17.08411789,12.12874222,3.856149673
9794,WTG-G,2.468082905,2.469681501,2.473160982,2691.818359,13.38389206,25.47978592,19.80631828,10.42105865
9938,WTG-G,0.490668774,3.736176491,3.39377594,2673.843994,13.40589046,27.76228714,23.76906586,9.758493423
10082,WTG-G,-0.523997128,0.318062365,2.937566519,2344.050537,13.40437222,22.21785927,19.05765915,8.77691555
10226,WTG-G,0.159956738,0.147097498,0.160034716,313.9790649,7.440581322,30.88730049,24.8956356,4.998015404
10370,WTG-G,1.353572369,1.354347587,1.362067819,118.9160843,7.443243504,26.72388268,22.74329567,3.967731714
10514,WTG-G,0.627920032,0.662766874,0.647357404,197.1010284,7.46487236,28.26902771,20.70712471,4.007305622
10658,WTG-G,-0.858705521,-0.884909689,-0.847315848,1299.914307,10.83086395,29.51161575,26.93285179,7.491405487
10802,WTG-G,10.80814457,10.81237698,10.81097603,550.784668,9.439063072,29.2056942,21.7459507,8.468536377
10946,WTG-G,1.447164416,1.446298003,1.449460268,-10.95967865,7.774716854,21.01418114,18.0439682,2.460670948
